id,url,genre_raw,form_label,title_full,author,book_name,book_id,year,period,text,body_len
klc:ITKC_MO_0004A_0110_010_0310,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0310&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,共乘飛傳指天涯。笑晤聊寬客裏悲。雨滴油衣元末着。風飄紗帽不勝攲。孤村淡淡人煙起。一路依依驛柳垂。綠酒三杯君莫讓。聖恩猶及旅行時。,64
klc:ITKC_MO_0004A_0110_010_0320,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0320&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,江南從宦愧徒勞。俸薄時時典舊袍。阻向中天瞻日月。厭看平地洶波濤。何時撲滅心中火。同席潛磨笑裏刀。指通判。 不待任棠來置薤。奮髥直欲拔強豪。,69
klc:ITKC_MO_0004A_0110_010_0330,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0330&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,烏園侵午出。獒樹片時留。閑鹿眠深草。幽禽浴淺溝。山供滿目畫。風送一襟秋。再入帶方國。南原古帶方國。天敎飽勝遊。,55
klc:ITKC_MO_0004A_0110_010_0340,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0340&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,宿雨初晴草色新。高低原隰錯龍鱗。豈愁一萬五千步。早是東西南北人。楊柳不詞迎送慣。江山應恠往來頻。眼前風景勤須記。他日廻頭跡旋陳。,64
klc:ITKC_MO_0004A_0110_010_0350,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0350&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,萬里天涯意外逢。夕陽煙岫碧千重。才雄獨作人中鳳。緣厚曾攀牓上龍。傷錦拙能慙郡寄。燃藜大手賀儒宗。取同姓 殷勤更乞尋溪寺。何惜齊鑣過一峯。,68
klc:ITKC_MO_0004A_0110_010_0360,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0360&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,多幸江南偶一逢。破衫縫處更期重。奇巖當檻蹲頑豹。逬笋穿簷走稚龍。五斗解醒聞乃祖。三杯通道出吾宗。好尋金洞期同醉。莫憶巫山十二峯。君壯向羅州。故云。,73
klc:ITKC_MO_0004A_0110_010_0370,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0370&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,珍重先生政似神。一方歌頌腐民脣。年豐野壟嘉禾合。訟息公庭碧草新。莫憶銅龍曾接虎。自東宮侍學出宰。 不妨銀兔暫纏身。完山幕客誠無狀。腥臭空慙衊善隣。,73
klc:ITKC_MO_0004A_0110_010_0380,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0380&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,一葉輕舟載醉翁。夕陽行色畫屛中。平生聞說花山好。空望烟鬟點碧空。花山最奇絶。予以日暮來到。,45
klc:ITKC_MO_0004A_0110_010_0390,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0390&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,夕陽歸旆樹陰中。南道山川一樣同。垂柳惱人隨處綠。幽花無主爲誰紅。郵亭閱遍經由客。野性誰如放曠翁。不作怱忙乘傳態。解衣閑臥一軒風。,64
klc:ITKC_MO_0004A_0110_010_0400,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0400&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,全家來寄碧山傍。矮帽輕衫臥一床。肺渴更知村酒好。睡昏聊喜野茶香。竹根逬地龍腰曲。蕉葉當窓鳳尾長。三伏早休民訟少。不妨時復事空三。,64
klc:ITKC_MO_0004A_0110_010_0410,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0410&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,紫陌醉遊渾似夢。靑山歸計亦違心。誰敎俯首就銜勒。簿領堆高力不任。大守抱痾長在假。貳車多懶亦稀衙。唯同一箇栖栖椽。敲榜中間費歲華。黑石川邊堪避暑。開元樓上可吟詩。只緣官事來侵軼。十日猶難倒一巵。理無善狀皆推去。政謝前賢孰借留。昨日今朝連罰妓。但言書記勿風流。紅旗如火馬如虬。獵得南山白額侯。聞有南山大虎。頻出害人。予率軍擒之。莫道書生無膽氣。鋸牙刀齒落吾謀。化邑由來貴淸淨。故看吾祖五千文。一篇讀了心虛寂。反欲休官入白雲。身非羅刹與閻王。日閱纍囚謾斷膓。笙笛慣聞猶或厭。況聽楚毒可無傷。道直無人不作讎。初心不意數旬留。今年又見秋强半。笑我翻成繞指柔。,274
klc:ITKC_MO_0004A_0110_010_0420,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0420&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,邊山一名楞迦。昔元曉所居方丈。至今猶存。有一老比丘獨居修眞。無侍者。無鼎鐺炊爨之具。日於蘇來寺趁一齋而已。循山度危梯。疊足行線路。上有百仞巓。曉聖曾結宇。靈蹤杳何處。遺影留鵝素。茶泉貯寒玉。酌飮味如乳。此地舊無水。釋子難栖住。曉公一來寄。甘液湧巖竇。吾師繼高蹲。短葛此來寓。環顧八尺房。唯有一雙屨。亦無侍居者。獨坐度朝暮。小性 曉師俗號小性居士。 復生世。敢不拜僂傴。,184
klc:ITKC_MO_0004A_0110_010_0430,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0430&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,楞迦山逈秀。百舍試來尋。二聖影留室。元曉眞表蛇包聖人。 千年煙鎖林。身雲雖不住。性月本無沈。蓮舍容吾否。空門宿習深。勝事聞來久。神蹤杳莫尋。幽鼯飢出壁。獨鶴倦投林。塔影侵陰斷。鍾聲度遠沈。何當解墨綬。聊此結茅深。,106
klc:ITKC_MO_0004A_0110_010_0440,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0440&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,不思議房者。昔眞表律師寓居修眞。而慈氏地藏顯身授戒之所也。有木梯高可百尺。緣梯而下。乃得至於方丈。其下則皆不測之壑也。以鐵索引其屋。釘之於巖。俗傳海龍之所爲也。虹矗危梯脚底長。廻身直下萬尋强。至人已化今無跡。古屋雖扶尙不僵。丈六定從何處現。大千猶可箇中藏。完山吏隱忘機客。洗手來焚一瓣香。,144
klc:ITKC_MO_0004A_0110_010_0450,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0450&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,昨承廉按學士垂示高先生所進長篇。仍命賡和。未及搆思。復承指麾。到臨陂郡。因雨留客館。始得和成一首。奉呈行軒云。年小曾輕薄。佯狂遂至今。公卿誰躧履。貴𠇍或攘襟。落魄從人笑。窮通信命諶。氷淸門始闢。玉立笋交森。予於公之舅公柳公門下進士 謬接瓊筵密。頻承玉醴斟。及公登藥省。稱我遍詞林。公在省。與諸郞上箚。予藏之。 富貴堪羈致。功名謂逐擒。越人榮王冕。嫫母入鴛衾。許啖牛心炙。容趨鶴蓋陰。幸今叨外寄。嬴得免平沈。理邑那興頌。居官但守箴。尋常親事碎。何假務書淫。恤獄情頻惻。摧强力不任。家鄕思杳杳。歲月送駸駸。多幸彤霄使。時巡碧海潯。英名才八斗。貴相腹三壬。一見淸姿凜。方澆燥肺燖。蓮依王儉府。絃續白牙琴。似對三冬晷。如開十日霖。昨投江郡僻。獨倚客軒吟。雲末驚寒鴈。林間叫雪禽。縣胥傳喜語。使旆度前岑。街卒鳴鍾皷。廚人漑釜鬵。竚瞻行色至。忽及晚光侵。見句髥渾斷。含毫喙盡黔。幽懷空悒悒。獨坐靜愔愔。地狹將誰語。情深反似瘖。感時頻脉脉。懷舊忽喑喑。阻側綺羅席。想聞金玉音。何時逢勝景。竟日對華簪。戛玉箏聲咽。傾河盞底深。有山皆共賞。無水不同臨。染翰摛華藻。挑燈話舊心。若觀高老宅。許我共遊尋。高生在沃溝縣。寒窘無家。公以故人之意。使其郡搆宅。宅成。欲親往觀之。,525
klc:ITKC_MO_0004A_0110_010_0460,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0460&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,今世人情秋水薄。朝爲兄弟暮行人。窮相刎頸達卽棄。始末誰肯思情親。尹公獨是古君子。與君爲友如雷陳。公是一方星使貴。君爲窮谷巢居倫。人間榮悴雖異勢。心似金石無淄磷。念君窮如在轍鮒。憐君窘若失林麕。命開新宇咄嗟就。飛軒翼翼瓦鱗鱗。十月天寒雪盈尺。南窓負日暖於春。渾家歡笑有生意。祝公眉壽倒靈椿。父老鷰集賀成廈。槌羊撾皷動四隣。我本不欲盖人善。一聞此事淚沾巾。會待甕頭浮綠蟻。幅巾往作升堂賓。一篇長句書異事。異日當付修史臣。,208
klc:ITKC_MO_0004A_0110_010_0470,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0470&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,書生不合學伶官。拙政那期單父彈。暫借旋還緣底事。無人傾耳聽高山。,32
klc:ITKC_MO_0004A_0110_010_0480,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0480&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,摘自霜林色尙新。擘爲金盞爛堪珍。老翁雖失商山樂。我輩欣斟若下春。,32
klc:ITKC_MO_0004A_0110_010_0490,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0490&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,凌晨離古阜。侵夜入金溝。貪吏猶逃鼠。愚民似沐猴。月華淸可掬。嵐色遠如流。鳧舃歸何處。蛾眉獨笑留。時縣令不在。,54
klc:ITKC_MO_0004A_0110_010_0500,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0110_010_0500&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第九 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,懷英。予故人也。自京師來訪予。居數日而將行。吾固留之不可。因喚伴寢綠雲鬟。然後笑留之。予戱爲二絶贈之。留君無計別君難。故向靑樓喚綠鬟。異日長安一場笑。玉顔才笑解歸鞍。憐君情調笑君愚。留爲紅粧不爲吾。請問群花誰管領。主人未頷亦攀無。,115
klc:ITKC_MO_0004A_0120_010_0010,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0010&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,分憂無暇日。乘馹走平原。是處花迷路。誰家竹鎖園。藤纏扶倒蔓。槐仆露孤根。逸駕如鞭鶴。輕裝可趁猿。湖天春霧暗。蠻店瘴雲溫。苔活添新暈。潮狂過舊痕。入村逢鷰社。望海問鼇番。古堰晨開閘。空城晝掩門。郡胥迎導路。邑宰出開樽。役役皆王事。陶陶亦聖恩。沙邊鷗獨舞。林表鳥能言。父老休驚避。書生不自尊。,144
klc:ITKC_MO_0004A_0120_010_0020,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0020&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,流水聲中暮復朝。海村籬落苦蕭條。湖淸巧印當心月。浦闊貪呑入口潮。古石浪舂平作礪。壞舡苔沒臥成橋。江山萬景吟難狀。須倩丹靑畫筆描。,64
klc:ITKC_MO_0004A_0120_010_0030,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0030&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,長川界斷橫來燒。深谷留號怒暢風。嵐瘴熏人辦何事。無端釀作老蒼翁。,32
klc:ITKC_MO_0004A_0120_010_0040,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0040&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,古縣依然接水湄。前驅紅旆拂林歸。往來唯有鸎相識。衰病那堪馬似飛。客舍新除垂柳路。人家半掩映花扉。參軍孤瘦難堪見。士女何須聚作圍。,64
klc:ITKC_MO_0004A_0120_010_0050,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0050&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,一春三過此江頭。王事何曾怨未休。萬里壯濤奔白馬。千年老木臥蒼虬。海風吹落蠻村笛。沙月來迎浦客舟。擁去騶童應恠我。每逢佳景立遲留。,64
klc:ITKC_MO_0004A_0120_010_0060,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0060&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,淵源未靜多渾濁。風浪頻興似怒瞋。畢竟難看心湛處。何人呼作法師津。,32
klc:ITKC_MO_0004A_0120_010_0070,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0070&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,無端馬上換星霜。望闕思家倍感傷。紅日落時天杳杳。白雲缺處水蒼蒼。雨晴草色連空綠。風暖梅花度嶺香。薄宦江涯良悒悒。春光何况攪離膓。,64
klc:ITKC_MO_0004A_0120_010_0080,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0080&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,日暮江雲鎖不開。漁翁吹火釣魚臺。海風吹送飄空焰。四月流螢點點來。,32
klc:ITKC_MO_0004A_0120_010_0090,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0090&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,初疑枝上雪黏華。爲有淸香認是花。鬬却寒梅瓊臉潔。笑他穠杏錦趺奢。飛來易見穿靑樹。落去難知混白沙。皓腕佳人披練袂。微微含笑惱情多。,64
klc:ITKC_MO_0004A_0120_010_0100,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0100&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,河東毀譽日紛紛。過耳飛蚊不足聞。理劇本非吾輩事。擧杯自號醉參軍。,32
klc:ITKC_MO_0004A_0120_010_0110,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0110&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,政拙心勞病切肌。世間萬事折肱知。二毛作郡終無用。欲讀方經作老醫。,32
klc:ITKC_MO_0004A_0120_010_0120,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0120&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,忽憶山中胡眼碧。暫輟簿書硏墨赤。身先飛鳥躍半空。臂共騰猿攀絶壁。幅巾長嘯到寺門。又與蝙蝠爭黃昏。天明扣鍵飛來堂。至人已化雲無痕。吾聞普德信至人。一臥盤龍幾許春。初居高句麗盤龍山延福寺。嗒然隱几如喪耦。唯與十一門人親。初有十弟子。後得明德爲十一。 至人變化眞有餘。擬將一室飛空虛。自言吾生信過客。視世尙欲如蘧廬。此地何須着我房。達人知幾猶履霜。普德謂弟子明德曰。高句麗唯尊道敎。不信佛法。不久滅亡。安身避難。有何處所。弟子曰。新羅完山有高達山。安住不動之處。普德聽之。勤修過夜。至曉開戶出見。堂卽移在高達山。 却遣椽椽生羽翮。過眼難容掣電光。若顯神通百千種。刺地出泉如決腫。明德胡爲恨未移。明德曰。此山雖奇絶。泉水枯渴。我若知師移來。則必幷移舊山之泉矣。 聖人有時藏妙用。聊向人間示有礙。細思此理眞自在。莫言只是十六楹。大曰須彌堪納芥。吾師何年栖此山。一笑萬古彈指間。我來記舊吟索句。博得雙鬢添詩斑。,399
klc:ITKC_MO_0004A_0120_010_0130,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0130&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,夢斷山窓落月光。聳肩吟到日蒼凉。地溫尙有林衣綠。園古偏多木耳黃。七睕香茶風皷腋。一盤寒菓雪侵膓。若將釋老融鳧乙。莫斥吾家祖伯陽。,64
klc:ITKC_MO_0004A_0120_010_0140,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0140&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,早圖斂退偶因循。竊祿忘羞果辱身。詣吏自明猶未得。無劾章 仰天大笑更何陳。讒人尙在誰投虎。吾道難行謾泣麟。的是前生曾有債。不須惆悵也傷神。,68
klc:ITKC_MO_0004A_0120_010_0150,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0150&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,簿書顚倒二年强。解綬歸來夢一場。道直誰憐元似矢。鬢斑爭奈漸成霜。滿山寒雪懶廻首。一路斜陽空斷膓。千里遠來深有意。爲吟長句示韓湘。,64
klc:ITKC_MO_0004A_0120_010_0160,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0160&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,偶霑微祿宦江南。其奈爲州力不堪。未學舌柔甘自責。本無毫犯亦何慙。完山醉夢方驚罷。漢邑歡遊又正酣。賴訪名都賢管記。窮愁瀉了一燈談。,64
klc:ITKC_MO_0004A_0120_010_0170,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0170&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,玉壺別後無由見。春鳥呼提似有情。還有一條寬恨處。鞍傍掛得典刑行。有官妓小紅粧。家名壺。,43
klc:ITKC_MO_0004A_0120_010_0180,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0180&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,冷肩高磊落。病髮短蕭踈。誰使爾孤直。不隨時卷舒。誣成市有虎。正坐水無魚。只合作農老。歸耕日荷鋤。,48
klc:ITKC_MO_0004A_0120_010_0190,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0190&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,爲避人間謗議騰。杜門高臥髮鬅鬙。初如蕩蕩懷春女。漸作寥寥結夏僧。兒戱牽衣聊足樂。客來敲戶不須應。窮通榮辱皆天賦。斥鷃何曾羨大鵬。,64
klc:ITKC_MO_0004A_0120_010_0200,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0200&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,細細毛淺靑。團團眼深綠。形堪比虎兒。聲已懾家鹿。承以紅絲纓。餌之黃雀肉。奮爪初騰蹂。搖尾漸馴服。我昔恃家貧。中年不汝畜。衆鼠恣橫行。利吻工穴屋。齩齧箱中衣。離離作短幅。白日鬬几案。使我硯池覆。我甚疾其狂。欲具張湯獄。捷走不可捉。遶壁空追逐。自汝在吾家。鼠輩已收縮。豈唯垣墉完。亦保升斗蓄。勸爾勿素餐。努力殲此族。,156
klc:ITKC_MO_0004A_0120_010_0210,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0210&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,年來腰帶漸寬圍。夢繞靑山尙未歸。曾被營營來點白。春寒猶恐有蠅飛。,32
klc:ITKC_MO_0004A_0120_010_0220,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0220&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,薄寒不用妓成圍。劇飮須敎客倒歸。罷郡閑居君莫唁。野禽方喜出籠飛。碁戰爭雄正對圍。醉鄕得路共尋歸。少年習氣猶依舊。雪色蠻牋筆似飛。,64
klc:ITKC_MO_0004A_0120_010_0230,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0230&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,寺藏靑草暗。路入碧蘿深。谷密閑雲聚。園荒猛燒侵。曉風饒鐸舌。夕月浸潭心。好在靑山色。休官欲重尋。曲澗水微咽。空巖雲自廻。烟輕霜練靜。山嫮畫屛開。黃犢駄童去。靑猿送客來。爲憐風景好。下馬更低徊。,96
klc:ITKC_MO_0004A_0120_010_0240,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0240&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,輦母又將姊。崎嶇赴上都。欲刲王子股。頻燎李公鬚。時母姊皆有疾 逬淚樹鸎囀。斷膓山鳥呼。憑何寬旅恨。童背負芳壺。,55
klc:ITKC_MO_0004A_0120_010_0250,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0250&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,雞林好事首吟詩。留作多情朝暮思。櫪馬喧嘶殘月曉。枝禽噪集暝烟時。北還南去路何限。古往今來人自悲。日落水流膓斷處。郵亭無語閱興衰。,64
klc:ITKC_MO_0004A_0120_010_0260,https://db.itkc.or.kr/dir/item?itemId=MO#/dir/node?dataId=ITKC_MO_0004A_0120_010_0260&viewSync=KP&viewSync2=TR,古律詩,gulushi,東國李相國全集卷第十 / 古律詩,이규보(李奎報),동국이상국집(東國李相國集),ITKC_MO_0004A,,unknown,瘦馬行遲路阻脩。卸鞍聊復此淹留。征騶滿道初嫌鬧。獨鶴號林始愛幽。萬丈飛橋虹繚尾。千艘列舸鷁騈頭。時列舟爲梁。 江山滿目吟難狀。烟月無心望自愁。沙逐人歸何日盡。水朝海去甚時休。故人不見增惆悵。落日茫茫莫倚樓。,103
